providerType,ccn,providerName,city,state,reviewedDomain,candidateUrl,mapLinkCount,careerUrlsFound,detailedJobUrlsFound,detailedJobUrlCount,verifiedDetailPages,pagesWithLocation,pagesWithEmploymentType,maxDescriptionWords,atsDetected,jobPostingDetected,auditStage,auditStatus,auditReason
nursing_home,495397,THE CHESAPEAKE,NEWPORT NEWS,VA,thechesapeake.org,https://thechesapeake.org/health-services/,218,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,045454,"MITCHELL'S NURSING HOME, INC",DANVILLE,AR,mitchellsnursingandrehab.com,https://mitchellsnursingandrehab.com/contact-us,10,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,105378,ST MARK VILLAGE,PALM HARBOR,FL,stmarkvillage.org,https://www.stmarkvillage.org/blog/st-mark-village-earns-rare-five-star-rating/,217,https://www.stmarkvillage.org/careers|https://www.stmarkvillage.org/careers/#content|https://www.stmarkvillage.org/careers/|https://www.stmarkvillage.org/careers/#,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,355040,LUTHER MEMORIAL HOME,MAYVILLE,ND,luthermemorialhome.com,https://luthermemorialhome.com/about-us,244,https://luthermemorialhome.com/career|https://luthermemorialhome.com/career#mainContent|https://luthermemorialhome.com/career#,https://luthermemorialhome.com/vertical/sites/%7B42DB63B0-8EFE-4178-9AAC-F20A0B8104A2%7D/uploads/EmploymentApp_New.pdf,1,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 1 distinct provider-hosted job URLs; requires at least 3.
nursing_home,395101,SAYRE HEALTH CARE CENTER,SAYRE,PA,sayrehealth.org,https://www.sayrehealth.org/,58,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,505390,MCKAY HEALTHCARE & REHAB CTR,SOAP LAKE,WA,mckayhealthcare.org,https://www.mckayhealthcare.org/contact-us,46,https://www.mckayhealthcare.org/employment|https://www.mckayhealthcare.org/employment#page|https://www.mckayhealthcare.org/s/Employment_McKayApplication_072623.pdf,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,105508,East Ridge Rehabilitation and Nursing Center,CUTLER BAY,FL,eastridgeatcutlerbay.com,https://eastridgeatcutlerbay.com/skilled-nursing/,87,https://eastridgeatcutlerbay.com/contact-us/careers|https://eastridgeatcutlerbay.com/contact-us/careers/#content|https://eastridgeatcutlerbay.com/contact-us/careers/#|https://eastridgeatcutlerbay.com/contact-us/careers/,https://eastridgeatcutlerbay.com/bwg_gallery/opportunities-for-community,1,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 1 distinct provider-hosted job URLs; requires at least 3.
nursing_home,345196,Mountain Vista Health Park,Denton,NC,mtvistahealth.com,https://mtvistahealth.com/about/,97,https://mtvistahealth.com/careers|https://mtvistahealth.com/careers/#content|https://mtvistahealth.com/careers/,https://mtvistahealth.com/the-role-of-physical-therapy-in-recovery,1,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 1 distinct provider-hosted job URLs; requires at least 3.
nursing_home,415099,Crystal Lake Rehabilitation and Care Center,Pascoag,RI,crystallakerehab.com,https://crystallakerehab.com/contact-us/,20,https://crystallakerehab.com/employment|https://crystallakerehab.com/employment/#content|https://crystallakerehab.com/employment/#|https://crystallakerehab.com/employment/|https://crystallakerehab.com/employment/#0f09284bd9774d2e1|https://crystallakerehab.com/employment/#apply|https://crystallakerehab.com/employment/#b4a3bf1a2a9353b5a|https://crystallakerehab.com/employment/?builder=true&builder_id=3ada291884a2288d118fda691b51119b#apply|https://crystallakerehab.com/employment/#9528382620d2e35a3,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,445537,BOLIVAR HEALTH & REHABILITATION LLC,BOLIVAR,TN,bolivar-hc.com,https://www.bolivar-hc.com/,12,https://www.bolivar-hc.com/careers,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,035249,THE GARDENS REHAB & CARE CENTER,KINGMAN,AZ,gardensrehab.com,https://gardensrehab.com,28,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,075307,CHESTELM HEALTH AND REHABILITATION CENTER,MOODUS,CT,chestelmrehab.com,https://www.chestelmrehab.com/services/short-term-rehab,12,https://www.chestelmrehab.com/careers|https://www.chestelmrehab.com/careers#|https://www.chestelmrehab.com/careers#Apply-Careers,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,105743,FLEET LANDING,ATLANTIC BEACH,FL,fleetlanding.com,https://www.fleetlanding.com/home-health-care-atlantic-beach,241,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,165227,Birkwood Village of Fort Madison,Fort Madison,IA,birkwoodvillage.com,https://www.birkwoodvillage.com/news/,35,https://www.birkwoodvillage.com/careers|https://www.birkwoodvillage.com/careers/employment-application|https://www.birkwoodvillage.com/job-opening-sitemap.xml|https://www.birkwoodvillage.com/job-opening/rn-long-term-care|https://www.birkwoodvillage.com/job-opening/cna-long-term-care|https://www.birkwoodvillage.com/job-opening/cook-long-term-care|https://www.birkwoodvillage.com/job-opening/respiratory-therapist|https://www.birkwoodvillage.com/job-opening/assisted-living-caregiver|https://www.birkwoodvillage.com/job-opening/mds-care-plan-coordinator|https://www.birkwoodvillage.com/job-opening/dietary-aide-long-term-care,https://www.birkwoodvillage.com/job-opening/dietary-aide-long-term-care|https://www.birkwoodvillage.com/job-opening/cna-long-term-care|https://www.birkwoodvillage.com/job-opening/assisted-living-universal-caregiver-or-med-tech|https://www.birkwoodvillage.com/job-opening/assisted-living-caregiver|https://www.birkwoodvillage.com/job-opening-sitemap.xml|https://www.birkwoodvillage.com/job-opening/mds-care-plan-coordinator|https://www.birkwoodvillage.com/job-opening/registered-nurse-rn-licensed-practical-nurse-lpn|https://www.birkwoodvillage.com/job-opening/rn-long-term-care|https://www.birkwoodvillage.com/job-opening/respiratory-therapist|https://www.birkwoodvillage.com/job-opening/cook-long-term-care|https://www.birkwoodvillage.com/job-opening/assisted-living-caregiver/|https://www.birkwoodvillage.com/job-opening/assisted-living-universal-caregiver-or-med-tech/|https://www.birkwoodvillage.com/job-opening/cna-long-term-care/|https://www.birkwoodvillage.com/job-opening/cook-long-term-care/|https://www.birkwoodvillage.com/job-opening/dietary-aide-long-term-care/|https://www.birkwoodvillage.com/job-opening/mds-care-plan-coordinator/|https://www.birkwoodvillage.com/job-opening/registered-nurse-rn-licensed-practical-nurse-lpn/|https://www.birkwoodvillage.com/job-opening/respiratory-therapist/|https://www.birkwoodvillage.com/job-opening/rn-long-term-care/,19,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,355066,WISHEK LIVING CENTER,WISHEK,ND,wisheklivingcenter.com,https://www.wisheklivingcenter.com/,13,https://www.wisheklivingcenter.com/employment-opportunities,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,366404,HERITAGE OF HUDSON,HUDSON,OH,heritageofhudson.net,https://heritageofhudson.net/testimonials,12,https://www.heritageofhudson.net/careers|https://heritageofhudson.net/careers-apply|https://www.heritageofhudson.net/careers#|https://www.heritageofhudson.net/careers-apply,https://www.heritageofhudson.net/now-hiring-state-tested-nursing-assistant,1,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 1 distinct provider-hosted job URLs; requires at least 3.
nursing_home,495368,Newport Post Acute,NEWPORT NEWS,VA,newportrehabhc.com,https://newportrehabhc.com/,62,https://newportrehabhc.com/careers|https://newportrehabhc.com/careers/#main-content|https://newportrehabhc.com/careers/|https://newportrehabhc.com/careers/#openings2|https://newportrehabhc.com/careers/#,https://newportrehabhc.com/resources/role-of-occupational-therapy,1,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 1 distinct provider-hosted job URLs; requires at least 3.
nursing_home,055423,"MANNING GARDENS CARE CENTER, INC",FRESNO,CA,manninggardensnr.com,https://manninggardensnr.com/,4,https://manninggardensnr.com/career/enhanced-employment-application|https://manninggardensnr.com/career/enhanced-employment-application#|https://manninggardensnr.com/index.php/career/enhanced-employment-application,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,185314,Pioneer Trace Group LLC,Flemingsburg,KY,pioneertrace.com,https://www.pioneertrace.com/speech-therapy-is-not-just-for-speech-problems,2,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,215228,ALTHEA WOODLAND NURSING HOME,SILVER SPRING,MD,altheawoodland.net,https://www.altheawoodland.net/,26,https://www.altheawoodland.net/careers|https://www.altheawoodland.net/careers#,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,365316,HIGHLAND SQUARE NURSING AND REHABILITATION,AKRON,OH,highlandsquarerehabhc.com,https://highlandsquarerehabhc.com/,17,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,015216,OAKVIEW MANOR HEALTH CARE CENTER,OZARK,AL,oakviewmanor.com,http://oakviewmanor.com/,2,http://oakviewmanor.com/wp-content/uploads/2018/10/Employment-Application.pdf,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,035292,SANDSTONE ESTATES REHAB CENTRE,TUCSON,AZ,sandstonehc.com,https://sandstonehc.com/locations/sandstone-estates/,35,https://sandstonehc.com/career|https://sandstonehc.com/career/tucson|https://sandstonehc.com/career/spring-valley|https://sandstonehc.com/career/sandstone-estates|https://sandstonehc.com/career/|https://sandstonehc.com/career/tucson/,https://sandstonehc.com/career/tucson|https://sandstonehc.com/career/sandstone-estates|https://sandstonehc.com/career/spring-valley|https://sandstonehc.com/career/tucson/,4,0,4,3,751,false,false,detailed_audit,rejected_incomplete_job_pages,Only 0 sampled offers met the >=300 words + location + employment type requirements; requires 3.
nursing_home,115723,SALUDE - THE ART OF RECOVERY,SUWANEE,GA,salude.com,https://www.salude.com/news/view/salude-partners-with-the-city-of-suwanee,9,https://www.salude.com/about/careers,https://www.salude.com/legal/equal-opportunity-employer-and-provider-of-healthcare-services,1,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,365476,ASTORIA PLACE OF SILVERTON,CINCINNATI,OH,astoriaplaceofcambridge.org,https://astoriaplaceofcambridge.org/astoria-place-of-silverton/,7,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,375165,Broken Bow Health and Rehab,Broken Bow,OK,brokenbowhealthandrehab.com,https://brokenbowhealthandrehab.com/contact-us/,11,https://brokenbowhealthandrehab.com/careers|https://brokenbowhealthandrehab.com/careers/#content|https://brokenbowhealthandrehab.com/careers/#|https://brokenbowhealthandrehab.com/careers/#fl-main-content|https://brokenbowhealthandrehab.com/careers/,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,395638,MASONIC VILLAGE AT SEWICKLEY,SEWICKLEY,PA,masonicvillagesewickley.org,https://masonicvillagesewickley.org/enriching-life-at-masonic-village/,99,https://masonicvillagesewickley.org/careers|https://masonicvillagesewickley.org/careers/#content|https://masonicvillagesewickley.org/careers/#|https://masonicvillagesewickley.org/careers/,https://masonicvillagesewickley.org/a-picture-perfect-opportunity,1,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 1 distinct provider-hosted job URLs; requires at least 3.
nursing_home,425419,Veteran Village,Florence,SC,hmrveteranservices.com,https://hmrveteranservices.com/locations/veteran-village-state-veterans-home/,32,https://hmrveteranservices.com/careers|https://hmrveteranservices.com/careers/#ajax-content-wrap|https://hmrveteranservices.com/careers/#|https://hmrveteranservices.com/careers/#searchbox|https://hmrveteranservices.com/careers/#mobile-menu|https://hmrveteranservices.com/careers/|https://hmrveteranservices.com/careers/#open-positions|https://hmrveteranservices.com/careers/#donate,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,435102,MONUMENT HEALTH STURGIS CARE CENTER,STURGIS,SD,monument.health,https://directory.monument.health/facility/sd/sturgis/2140-junction-avenue-8657270,232,https://monument.health/careers|https://monument.health/jobs/lpn|https://monument.health/career/ent|https://monument.health/jobs/rn-icu|https://monument.health/jobs/page/15|https://monument.health/career/19941|https://monument.health/jobs/nurse-aide|https://monument.health/careers/nursing|https://monument.health/career/neurology|https://monument.health/career/urologist,https://monument.health/jobs/call-center-specialist-2|https://monument.health/jobs/order-specialist-home-plus|https://monument.health/jobs/limited-radiology-tech-3|https://monument.health/jobs/talent-recruiter|https://monument.health/jobs/patient-access-specialist|https://monument.health/jobs/rn-float-pool-4|https://monument.health/jobs/transfer-center-specialist-2|https://monument.health/jobs/case-management-assistant|https://monument.health/jobs/rn-icu|https://monument.health/jobs/page/15|https://monument.health/jobs/clinical-dietitian-north-10th-street-clinic-as-needed|https://monument.health/jobs/respiratory-therapist-rrt|https://monument.health/careers/orientation/contractors-vendors/outside-party-agreement-submission|https://monument.health/careers/volunteering|https://monument.health/careers/dining-entertainment|https://monument.health/careers/education|https://monument.health/careers/nursing-support|https://monument.health/careers/nursing/shared-governance|https://monument.health/jobs/lpn|https://monument.health/jobs/nurse-aide|https://monument.health/jobs/rn-behavioral-health|https://monument.health/jobs/physical-therapist-assistant-or-physical-therapist|https://monument.health/careers/physicians|https://monument.health/careers/advanced-practice-providers|https://monument.health/jobs/rn-pain-management-4,89,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,445465,MAGNOLIA HEALTHCARE AND REHABILITATION CENTER,COLUMBIA,TN,magnoliahcrehab.com,https://magnoliahcrehab.com/testimonials/,245,https://magnoliahcrehab.com/about/job-opportunities|https://magnoliahcrehab.com/about/job-opportunities/#|https://magnoliahcrehab.com/about/job-opportunities/,https://magnoliahcrehab.com/2026/07/31/defining-the-role-of-nonpartisan-policy-support-units|https://magnoliahcrehab.com/2026/07/31/core-functions-and-institutional-roles|https://magnoliahcrehab.com/2026/07/31/defining-the-role-of-legislative-research-bodies|https://magnoliahcrehab.com/2026/07/31/defining-the-role-of-analytical-bodies-in-lawmaking|https://magnoliahcrehab.com/2026/07/31/core-functions-and-institutional-roles-2|https://magnoliahcrehab.com/2026/08/01/incredibili-opportunita-di-vincita-grazie-a-kin|https://magnoliahcrehab.com/2026/08/01/incredibili-opportunita-di-vincita-grazie-a-kinbet-2|https://magnoliahcrehab.com/2026/08/01/lucrative-opportunities-and-aviator-predictor-apk,8,2,8,4,7885,false,false,detailed_audit,rejected_incomplete_job_pages,Only 2 sampled offers met the >=300 words + location + employment type requirements; requires 3.
nursing_home,165532,"Gracewell, An Eventide Community",Denison,IA,eventidehome.com,https://www.eventidehome.com/living-options/skilled-nursing/,242,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,155228,WILLOWS OF RICHMOND,RICHMOND,IN,willowshealthcare.com,https://www.willowshealthcare.com/location/willows-of-richmond,228,https://www.willowshealthcare.com/careers|https://www.willowshealthcare.com/careers#,https://www.willowshealthcare.com/blog/encore-career-options|https://www.willowshealthcare.com/blog/what-home-health-aide-career-guide|https://www.willowshealthcare.com/blog/personal-care-assistant-job-description|https://www.willowshealthcare.com/blog/the-role-of-counseling-in-managing-life-transitions|https://www.willowshealthcare.com/blog/the-role-of-skilled-nursing-in-long-term-care-facilities|https://www.willowshealthcare.com/blog/the-role-of-collaboration-between-patients-and-providers,6,2,3,3,2755,true,false,detailed_audit,rejected_ats_detected,Known ATS domain or embed detected on a job page.
nursing_home,175521,THE WHEATLANDS HEALTH CARE CENTER,KINGMAN,KS,wheatlands.org,https://wheatlands.org/,56,https://wheatlands.org/employment|https://wheatlands.org/jobs/cma-cna|https://wheatlands.org/jobs/dietary-aide|https://wheatlands.org/jobs/registered-nurse|https://wheatlands.org/job-openings|https://wheatlands.org/job-location/ks|https://wheatlands.org/job-type/full-time|https://wheatlands.org/job-type/part-time|https://wheatlands.org/job-type-sitemap.xml|https://wheatlands.org/job-location/kingman,https://wheatlands.org/jobs/registered-nurse|https://wheatlands.org/jobs/cma-cna|https://wheatlands.org/awsm_job_openings-sitemap.xml|https://wheatlands.org/jobs/dietary-aide|https://wheatlands.org/job-type/full-time|https://wheatlands.org/job-category-sitemap.xml|https://wheatlands.org/job-type-sitemap.xml|https://wheatlands.org/job-location-sitemap.xml|https://wheatlands.org/job-type/part-time|https://wheatlands.org/job-location/kingman|https://wheatlands.org/job-location/ks|https://wheatlands.org/job-category/cma-cna|https://wheatlands.org/job-category/dietary-aide|https://wheatlands.org/job-category/registered-nurse,14,0,1,1,460,false,true,detailed_audit,rejected_jobposting_detected,JSON-LD JobPosting detected on a job page.
nursing_home,225398,DEVEREUX SKILLED NURSING & REHABILITATION CENTER,MARBLEHEAD,MA,devereuxnh.com,http://www.devereuxnh.com/,27,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,205006,Montello Manor,LEWISTON,ME,montellomanor.com,https://montellomanor.com/,10,https://montellomanor.com/careers|https://montellomanor.com/careers/,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,345212,Bethesda Health Care Facility,Eastover,NC,bethesdahealthcarefacility.net,https://www.bethesdahealthcarefacility.net/,21,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,395720,"HOMESTEAD VILLAGE, INC",LANCASTER,PA,homesteadvillage.org,https://www.homesteadvillage.org/news/genesis-rehabilitation-now-powerback/,201,https://www.homesteadvillage.org/job-opportunities-homestead-village|https://www.homesteadvillage.org/job-opportunities-homestead-village/|https://www.homesteadvillage.org/job-opportunities-homestead-village/#,https://www.homesteadvillage.org/blog/apostles-center-for-care-additions-on-schedule-for-july-opening|https://www.homesteadvillage.org/job-opportunities-homestead-village|https://www.homesteadvillage.org/health-wellness/fitness-opportunities|https://www.homesteadvillage.org/blog/a-sampling-of-our-educational-opportunities-at-homestead-village|https://www.homesteadvillage.org/job-opportunities-homestead-village/|https://www.homesteadvillage.org/job-opportunities-homestead-village/#|https://www.homesteadvillage.org/health-wellness/fitness-opportunities/,7,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
